-100.0000000000 -173.0000000000 100.0000000000 
-150.0000000000 -123.0000000000 100.0000000000 
-150.0000000000 -123.0000000000 0.0000000000 
-100.0000000000 -173.0000000000 0.0000000000 

-100.0000000000 -173.0000000000 100.0000000000 
-50.0000000000 -123.0000000000 100.0000000000 
-50.0000000000 -123.0000000000 0.0000000000 
-100.0000000000 -173.0000000000 0.0000000000 

-100.0000000000 -173.0000000000 100.0000000000 
-50.0000000000 -223.0000000000 100.0000000000 
-50.0000000000 -223.0000000000 0.0000000000 
-100.0000000000 -173.0000000000 0.0000000000 

-100.0000000000 -173.0000000000 100.0000000000 
-150.0000000000 -223.0000000000 100.0000000000 
-150.0000000000 -223.0000000000 0.0000000000 
-100.0000000000 -173.0000000000 0.0000000000 

-100.0000000000 -173.0000000000 100.0000000000 
-150.0000000000 -123.0000000000 100.0000000000 
-150.0000000000 -123.0000000000 0.0000000000 
-100.0000000000 -173.0000000000 0.0000000000 

